Date Run,Status,Time,# of Errors,# of Warnings,# of Exceptions,Log File,Return Value,Error Message,# of Successes
2018-04-27 16:05:17.039 +0530,"Success",0:00:00,0,0,0,"20180427_160517.039/LogFile.txt","","",1
2018-05-07 17:42:47.521 +0530,"Failure",0:00:00,1,0,0,"20180507_174247.521/LogFile.txt","","SenseTalk Compiler Exception -- in read_excel:\nSyntax Error at line 73: Syntax Error - can't understand [matching quote not found] at or near character 1210",0
